"id_str","created_at","crawled_at","screen_name","is_accident","full_text"
"1143017467486167040","2019-06-24 11:46:15","2020-02-08 20:07:05","radarpenamedia","1","Kecelakaan Maut, Renggut 7 Nyawa
https://t.co/BahPYjFbYA https://t.co/wOnoVCjNhf"
"1143156692449841154","2019-06-24 20:59:28","2020-02-08 20:07:25","murianewscom","1","Dikira Ada Kecelakaan, Kemacetan di Jalan Raya Purwodadi-Semarang Dipicu Asap Pembakaran Jerami @murianewscom https://t.co/7VqWFt6bVE"
"1143447713847005184","2019-06-25 16:15:53","2020-02-08 20:07:48","tribunjabar","0","Warga Minta 3 Tiang Listrik di Tengah Jalan Segera Dipindahkan, Kerap Jadi Penyebab Kecelakaan https://t.co/EmrIaeQLgd via @tribunjabar"
"1143495089911545856","2019-06-25 19:24:09","2020-02-08 20:07:51","joewisesa","0","Lah sebelumnya di kabupaten lain yg juga di provinsi syariah ini, ada truck kecelakaan dijarah. Apa kurang susahnya itu hidup disana. https://t.co/46qcel2W3O"
"1143512167490056192","2019-06-25 20:32:00","2020-02-08 20:07:50","TMCPoldaMetro","0","Gunakan jalur sesuai ketentuan, jangan melawan arus krn rawan kecelakaan. Kesadaran kita keselamatan semua. https://t.co/wqmPTZjiQP"
"1143705451202142216","2019-06-26 09:20:03","2020-02-08 20:08:06","VidioViral","1","Kecelakaan Beruntun di Jalinsum Labuhanbatu Selatan, 3 Orang Tewas https://t.co/aNXpM0BOiG https://t.co/gwCxdGEX7l"
"1143792519169232896","2019-06-26 15:06:01","2020-02-08 20:08:10","PMIUPM","0","Mencarut menjadi zikir harian yang membasahkan lidah. Bukankah Allah telah mengingatkan hambanya bahawa mengkeji dan mencela itu perbuatan terkutuk?

Firman Allah:

وَيْلٌ لِكُلِّ هُمَزَةٍ لُمَزَةٍ

Kecelakaan besar bagi tiap-tiap pencaci, pengeji,

Al-Humazah, Ayah 1

~daydream"
"1143797545619066882","2019-06-26 15:26:00","2020-02-08 20:08:09","KompasTV","1","PPSU Kelapa Gading Timur, Sellha Purba mengalami kecelakaan terserempet motor pada Selasa, 25 Juni 2019 saat sedang menyapu jalan di depan Mal Kelapa Gading. Sellha Purba langsung dibawa ke RSUS Koja, Jakarta Utara. Lekas pulih, Sellha! https://t.co/hE5st7CrPC"
"1143861584508461056","2019-06-26 19:40:28","2020-02-08 20:08:16","poldajatimPJR","1","Sat PJR Polda Jatim - Kecelakaan lalulintas yang mengakibatkan sebuah pikap terguling kembali terjadi di KM 753.800/jalur B, Rabu, 26 Juni 2019 sekitar pukul 13.45 WIB.
.
Selengkapnya di… https://t.co/ecVbC5RCI7"
"1143892286058590208","2019-06-26 21:42:28","2020-02-08 20:08:14","ismarestii","0","Kecelakaan kerja bisa terjadi di tingkat personal yakni make eye cream keclomot masup ke mata akibat kelelahan kerja 😥😥"
"1144146437170761729","2019-06-27 14:32:22","2020-02-08 20:08:34","rengga_rbd","0","Dari korban kecelakaan sampai korban bencana alam, hanya korban janji yang tidak bisa dievakuasi.

#anjaymabar @ Mt. Gunung Prau https://t.co/AceYNAnrqD"
"1144311459414851584","2019-06-28 01:28:06","2020-02-08 20:08:47","uceis_me","0","🤠 : ""Pak, kenapa bapak bisa selamat dalam kecelakaan ini?""
🤓 : ""puji tuhan, saya selamat karena saya berdoa 🙏.""
🤠 : ""Apa yang membuat bapak yakin kalau korban yg meninggal tidak berdoa sebelumnya?""
🤓 : ""...........hehe"""
"1144315505961918464","2019-06-28 01:44:11","2020-02-08 20:08:49","dimanamacetid","1","[01:35] #KEP.SERIBU #KECELAKAAN Jl. Minangkabau #Elshinta"
"1144475213104439298","2019-06-28 12:18:48","2020-02-08 20:08:59","PTJASAMARGA","1","12.17 WIB #Kecelakaan_Jagorawi di Cimanggis KM 18+200 arah Bogor, dalam Penanganan Petugas di lajur 3/kanan."
"1144589661026697216","2019-06-28 19:53:35","2020-02-08 20:09:11","RMGolddin","0","Dasar pemuda akhir zaman.
Niatnya jenguk kakak di klaten yg abis kecelakaan.
Eh duit buat beli tiket bis nya di ilangin :(
Sunggah tak berguna"
"1144616176976183298","2019-06-28 21:38:57","2020-02-08 20:09:10","RadioElshinta","1","21.38: Kecelakaan truk muat pasir dengan Toyota Vios di flyover Ciledug, 1 km menjelang Mall Bale Kota arah kantor Walikota Tangerang. (P. Ramdan) @NTMCLantasPolri @TMCPoldaMetro #ElshintaEdisiMalam https://t.co/UOUcDUByHk"
"1144936499407753222","2019-06-29 18:51:48","2020-02-08 20:09:34","akun_b1j4k","0","""Jatuh cinta itu adalah sebuah kecelakaan yang sangat indah,, dan sebaiknya yang kita alami berulang kali pada orang yang sama,, tapi Jika tidaklah untuk selamanya..!! itu bukanlah cinta"""
"1144941880997601281","2019-06-29 19:13:11","2020-02-08 20:09:43","fierazor","0","NHK lagi bahas gimana pusat kendali kereta east-jepang ngatur schedule kereta setiap harinya.kebetulan pas shooting Ada kecelakaan (biasanya bunuh diri di rel) trus ini tanggal dimana gw telat ngantor gegara keretanya kagak dateng2 🙃 https://t.co/s72eWf9PSm"
"1144996561010618368","2019-06-29 22:50:27","2020-02-08 20:09:43","trihidayatia","0","Darah kecelakaan, kedalaman, hewan2 serangga, hewan bertubuh lunak kaya cicak tokek uler ih serem https://t.co/wN188QTVMe"
"1145276929571840000","2019-06-30 17:24:32","2020-02-08 20:10:07","noonasi","1","Di depan rumah gue ada kecelakaan (lagi). Tapi kali ini gue liat langsung anjir merinding 😭"
"1145284647821041664","2019-06-30 17:55:13","2020-02-08 20:10:05","Kundree","0","Yth pak @ridwankamil @BudiKaryaS mohon diperhatikan jalur gentong sering terjadi macet  dan kecelakaan. Antara lain disebabkan truk muatan lebih. Mudah2an ada solusi https://t.co/CaZ8ndAqVk"
"1145305872844783619","2019-06-30 19:19:33","2020-02-08 20:10:05","fitriycs","0","[TWITTER PLEASE DO YOUR MAGIC]

Mohon bantuannya ya temen2 Retweetnya siapa tau ada yg hatinya tergerak untuk membantu adik dari teman saya @NoviaWidya12 yang saat ini sedang coma pasca kecelakaan motor hari ini. https://t.co/Yc6fel34FQ"
"1145483969846284293","2019-07-01 07:07:15","2020-02-08 20:10:20","brandonizer0","1","Saat Asik Liburan, Yeni Wahid Alami Kecelakaan

Begini nasibnya kini &gt;&gt; https://t.co/omTAQkYvO9 https://t.co/omTAQkYvO9"
"1145551528477937665","2019-07-01 11:35:42","2020-02-08 20:10:28","Indopolitika","1","Kecelakaan Pesawat di Texas, Seluruh Penumpang Tewas https://t.co/1YtLJB4Vna via @Indopolitika"
"1145643640708096000","2019-07-01 17:41:43","2020-02-08 20:10:37","jatengtodaycom","0","Catat, Korban Kecelakaan Tak Perlu Datangi Jasa Raharja untuk Urus Klaim https://t.co/mBeMq7FPc1"
"1145858162647375873","2019-07-02 07:54:09","2020-02-08 20:10:56","Lintas_MNCTV","1","Sebuah bus yang membawa puluhan penumpang dari Pontianak tujuan Sampit terbalik di Jalan Kebun Sawit, Lamandau, Kalimantan Tengah.  Proses evakuasi berlangsung dramatis karena banyaknya korban yang terhimpit badan bus.

#MNCTV #MNCTVNews #Kecelakaan #Bus #Lamandau #BusTerbalik https://t.co/qz1KkCeneY"
"1145916167623606274","2019-07-02 11:44:39","2020-02-08 20:11:00","BORNEONEWS","1","Bupati Lamandau Sambangi Korban Kecelakaan Bus Yessoe di Rumah Sakit

https://t.co/pS6mVIKEL2"
"1146039046319169536","2019-07-02 19:52:55","2020-02-08 20:11:17","ahnniel_a","0","Pengen ngerasain sensasi naik bus lagi. Setelah 2th vakum gak naik bus. Aku takut trauma karena kecelakaan 7th yang lalu muncul lagi"
"1146286003994484740","2019-07-03 12:14:14","2020-02-08 20:11:44","PTJASAMARGA","1","12.12 WIB #Tol_Janger Tangerang KM 18 - Kunciran KM 16 PADAT, dampak ada Penanganan Kecelakaan. Kunciran KM 11 - Karang Tengah KM 09 PADAT, kepadatan vol lalu lintas. Kb Jeruk - Tomang PADAT, antrian GT Tomang dan antrian lampu lalin Tomang."
"1146366494562902016","2019-07-03 17:34:05","2020-02-08 20:11:49","_Hikmawan_","0","Korban penipuan mah ga sakit, korban kecelakaan juga biasa,
tpi kalo jdi korban perasaan kmu itu rasanya sakit bgt :’("
"1146750888389693440","2019-07-04 19:01:32","2020-02-08 20:12:24","haihayyu","0","Ya Allah, lamah urat meliat kecelakaan di muka mata langsung 😥"
"1146771023078948864","2019-07-04 20:21:32","2020-02-08 20:12:21","citypostid1","1","Kecelakaan Kapal Delapan Orang Dinyatakan Tewas
https://t.co/qBHQhd1eCQ https://t.co/q4kmzymo9e"
"1146795802163068928","2019-07-04 22:00:00","2020-02-08 20:12:21","MataMataPolitik","0","Boeing telah menyiapkan dana sebesar US$100 juta (sekitar 1,4 triliun rupiah) untuk keluarga dan kerabat korban kecelakaan 737 Max.

https://t.co/5jaNmtn9jl

#KorbanKecelakaan737Max #MataMataPolitik"
"1147358577633312768","2019-07-06 11:16:16","2020-02-08 20:13:16","chekhink","0","Sedang mengantre di depan kasir untuk membayar belanjaanya. Ia mendapat kabar melalui grup keluarga , ayahnya mengabarkan bahwa temanya yang kecelakaan telah sadar. 

    Selesai membayar semuanya , ia masuk kedalam mobil hitamnya menuju swalayan sebentar."
"1147755804675592192","2019-07-07 13:34:42","2020-02-08 20:13:52","dimanamacetid","1","[13:27] #JAKARTA #KECELAKAAN Jl. Kyai Maja #Elshinta"
"1147782837728247808","2019-07-07 15:22:07","2020-02-08 20:13:50","woozibbobbo","0","Kayak abis kecelakaan.. https://t.co/juhc5xZFj4"
"1147856535504216065","2019-07-07 20:14:58","2020-02-08 20:13:58","ecotour_travel","0","Karimunjawa Private Honeymoon
3D2N 
Mulai dari IDR 6000K/COUPLE

Cek story ya guys..

Fasilitas:
1. Tiket kapal Express VIP CLASS
2. Asuransi kecelakaan 
3. Transportasi cek in &amp; cek out penginapan, ke alun2 &amp; tour… https://t.co/rWa4Mmupe4"
"1148065466134384640","2019-07-08 10:05:11","2020-02-08 20:14:18","TMCPoldaMetro","0","Kecelakaan berawal dari pelanggaran, mari budayakan tertib berlalu lintas https://t.co/0lUyvOfAGB"
"1148851459313655809","2019-07-10 14:08:27","2020-02-08 20:15:42","Steve27082013","0","korban penipuan mah ga sakit, korban kecelakaan juga biasa, tpi kalo jdi"
"1149253026206515202","2019-07-11 16:44:08","2020-02-08 20:16:16","aymazaya","0","Semoga yg nabrak kalo kecelakaan ga ada yg nolongin https://t.co/rODHdpYIHn"
"1149605351748014081","2019-07-12 16:04:09","2020-02-08 20:16:45","VIVAcoid","1","Tersangka Kecelakaan Maut Cipali Positif Gangguan Jiwa https://t.co/YfNlv6azCd"
"1150228663054606337","2019-07-14 09:20:58","2020-02-08 20:17:32","AsuraIndonesia","0","Tips Melakukan Klaim Asuransi Kecelakaan Diri (Personal Accident) Agar Tidak Ditolak https://t.co/a94KqPFX2L #proteksiasuransi #asura #asuransionline #klaimmudahasuransi #asuransikesehatan #InternationalTelecommunicationUnion #Polis #Dan #brokerasuransiterbaik https://t.co/22X3FDY9eW"
"1150488293852602368","2019-07-15 02:32:38","2020-02-08 20:17:58","dimanamacetid","1","[02:22] #JAKARTA #KECELAKAAN GT Kapuk #Elshinta"
"1150754692483317760","2019-07-15 20:11:13","2020-02-08 20:18:17","Satlantas_Mpw","0","Dalam mengatasi permasalahan tingginya angka kecelakaan lalu lintas dan fatalitas terjadinya suatu kecelakaan lalu lintas,Unit TURJAWALI SATLANTAS POLRES MEMPAWAH melaksanakan kegiatan Penegakan hukum di Wilayah… https://t.co/DDMOOT4n59"
"1151011360269979648","2019-07-16 13:11:07","2020-02-08 20:18:46","SopirMikro","1","4 Kecelakaan Lalu Lintas Merenggut Nyawa, Ada Kecelakaan Tunggal hingga Tabrak Kendaraan Terparkir https://t.co/cYM7cV7EQu"
"1151391739732623360","2019-07-17 14:22:37","2020-02-08 20:19:27","kompascom","1","Polres Sukabumi Kota menetapkan sopir bus pariwisata Nuansa Ilham (NI), ER sebagai tersangka dalam insiden kecelakaan di pintu keluar Gedung Juang 45. https://t.co/hhJRALScyK"
"1151459872539475969","2019-07-17 18:53:21","2020-02-08 20:19:35","zeanitawr","0","sedih dapet info kalau orang yang pernah deket (mantan) posisi lagi di RS karena kecelakaan dan cedera rahang berat :'( mau say hi canggung"
"1151546802358775809","2019-07-18 00:38:47","2020-02-08 20:19:39","Yonaaaa12","0","Kacau kalo kecelakaan sama orang kampung dia punya sodara di kodim aja nge bangga banggain parah. lah gue kalo mau pamerin sodara2 yg polisi artis juga bisa tapi please lah gausah norak keliatian bgt kampung nyaa sodara lawyear juga gua punya ni ferguso"
"1151847418033401856","2019-07-18 20:33:19","2020-02-08 20:20:01","PTJASAMARGA","1","20.32 WIB #Tol_Jagorawi HATI-HATI di Gerbang Tol Cililitan 2 Gardu 13 dan 14 arah Cawang ada Penanganan Kecelakaan."
"1152456627351478272","2019-07-20 12:54:06","2020-02-08 20:21:00","choirululil","0","Alhamdulillah Allah masih sayang.. Allah masih kasih selamat dalam kecelakaan bus subuh tadi.. Calon debay inshaallah sehat juga.. Aamiin 🤲 https://t.co/zqXHp8mDPD"
"1152484710347464704","2019-07-20 14:45:41","2020-02-08 20:21:05","dimanamacetid","1","[13:14] #BANDUNG #KECELAKAAN GT Kopo #TMC"
"1152486497485910016","2019-07-20 14:52:47","2020-02-08 20:21:07","PolsekTempeh","0",".
POLSEK TEMPEH POLRES LUMAJANG - PATROLI KEWILAYAHAN SIANG HARI BRIPKA RINO MEMBERIKAN PERTOLONGAN PERTAMA KEPADA KECELAKAAN DI DS. TEMPEH LOR
.
, https://t.co/3Ra8thzGUI"
"1152760744242569216","2019-07-21 09:02:33","2020-02-08 20:21:28","temponewsroom","1","Kecelakaan Maut Truk Pertamina 3 Tewas, Begini Kronologinya https://t.co/4CLb7Qwpy6"
"1152834303065243649","2019-07-21 13:54:51","2020-02-08 20:21:31","tempodotco","0","Sopir truk Isep yang menjadi korban kecelakaan melanggar aturan karena mengendarai kendaraan dengan SIM mati sejak 2017 https://t.co/qYNdmgM6pO"
"1153291509170524160","2019-07-22 20:11:37","2020-02-08 20:22:07","kompascom","0","Kecelakaan yang melibatkan truk Pertamina itu terjadi Minggu dini kemarin. Tiga orang tewas dalam kecelakaan tersebut. https://t.co/ShJ5s4hRnk"
"1153370816534331393","2019-07-23 01:26:45","2020-02-08 20:22:14","NaniKristiani","0","Di situ orang2 pada nyenyak tidur 😴😴
Tapi d'situ lah, para emak2 mau melahirkan &amp; ada yg kecelakaan juga 🙈🙈
Ambil hikmahnya aja, biar makin pinter 🙂"
"1153976125665624064","2019-07-24 17:32:02","2020-02-08 20:22:54","okezonenews","1","Bus Pengangkut Jamaah Calon Haji Kecelakaan, 5 Orang Luka-Luka [News] #TauCepatTanpaBatas #BeritaTerkini #BeritaDaerah.https://t.co/xNOPBerkFI"
"1154044006436753408","2019-07-24 22:01:46","2020-02-08 20:22:58","Tribratanewsjtg","0","Kecelakaan Wahana Permainan Kora-Kora Menewaskan Seorang Remaja, Polisi Tetapkan Satu Tersangka https://t.co/rsotEGMfPz https://t.co/OyXMwpfrop"
"1154097254061363200","2019-07-25 01:33:22","2020-02-08 20:22:59","springfever1004","0","atau pernah juga bersihin luka px, yang abis kecelakaan motor. kaki kirinya hancur. dagingnya keluaran gitu... ini aja kalau kebayang langsung ngilu senndiriㅠㅠ"
"1154343447203078145","2019-07-25 17:51:39","2020-02-08 20:23:20","detikcom","1","Truk trailer bermuatan 28 ton kapas menabrak Puskesmas Mojosongo, Boyolali pagi tadi. Kecelakaan tersebut mengakibatkan seorang tewas di lokasi kejadian. Begini detik-detik kecelakaan itu. #kecelakaan  https://t.co/ImbcmIFAnQ"
"1154751518001655808","2019-07-26 20:53:10","2020-02-08 20:24:21","kenyutzdoaibu","1","Ada kecelakaan di jalan gresik gadukan utara,depan warkop arjuno @e100ss https://t.co/KrYV4nc7KU"
"1154784814647537666","2019-07-26 23:05:29","2020-02-08 20:24:29","seungwanderland","0","JADI, MENGUNGKIT PERTANYAAN TADI SIANG, KALO ADA TRUK BAWA AYAM KECELAKAAN, AYAMNYA IKUT LUKA NGGA????"
"1154954561947394048","2019-07-27 10:20:00","2020-02-08 20:24:42","GTVID_News","0","Kecelakaan maut terjadi di Kalimantan Tengah. Sebuah kontainer menabrak median jalan dan terguling menimpa sepeda motor yang ditumpagi bapak serta anaknya.

#GTVNews #Kontainer #Kalimantan #Tabrak https://t.co/L6NwwCyyqm"
"1155215372867395584","2019-07-28 03:36:22","2020-02-08 20:25:16","bukuhayian","0","sebuah kesalahan adalah kecelakaan yang acak."
"1155368959757049856","2019-07-28 13:46:40","2020-02-08 20:25:32","WaladAulia","1","Dunia Balap Motor Berduka, Pebalap Road Race Nasional Meninggal, Kecelakaan Tragis di MotorPrix Riau
https://t.co/vi3FzmNZty https://t.co/dUSJj3zHgE"
"1155607615017066497","2019-07-29 05:35:00","2020-02-08 20:25:50","dimanamacetid","1","[16:00] #SIDOARJO #KECELAKAAN Tol Surabaya - Porong #SS"
"1155690158957584384","2019-07-29 11:03:00","2020-02-08 20:25:59","SeputariNews","1","Tiga orang tewas dan 10 lainnya luka-luka akibat kecelakaan yang melibatkan 3 kendaraan di ruas tol Cipali Jawa Barat, Minggu, (28/7/2019) pagi. Sopir bus yang sempat kabur telah ditangkap dan ditetapkan sebagai tersangka.

#RCTI #SeputariNewsRCTI https://t.co/I5IPyBBL1U"
"1155719287887282176","2019-07-29 12:58:45","2020-02-08 20:26:10","Joglosemarnews","1","Begini Kronologis Seorang Pengendara Motor Tewas Kecelakaan di Sengon Eromoko Wonogiri https://t.co/WSF0L6QxCy https://t.co/CeGUYVa8xi"
"1156021185718603784","2019-07-30 08:58:23","2020-02-08 20:26:27","VrastoAdjie","0","Jadi inget dl temen gw kecelakaan dkt bengkel tongkrongan, terus bagian yang berdarah disuruh disiram pake minyak rem biar cepet kering... 😑😑😑... Gw sama tmn gw yang lain bahkan sama yang abis kecelakaan kayak ""wtf""... Beruntung gak ada efek yang aneh2... Tapi jangan ditiru... https://t.co/MMBJGYRyWt"
"1156432246724628481","2019-07-31 12:11:47","2020-02-08 20:27:20","brulubrula","0","parah ada yg kecelakaan ngegeletak dipinggir jalan ga ada yg nolong padahal ga berdarah tapi takut kena pendaharan dalem or tulang patah tp beneran ngeletak doang anjir"
"1156494189749833728","2019-07-31 16:17:56","2020-02-08 20:27:24","suarasidoarjofm","1","16.07 #InfoLaka Terjadi kecelakaan di Jl. Raya Keloposepuluh Sukodono dengan kronologi seorang kakek sedang menyiram jalan raya di depan rumahnya dan tiba - tiba di tabrak oleh pengendara motor. Untuk arus lalu lintas tetap terpantau ramai lancar. [red. susi - de] https://t.co/SeQY7TMjLB"
"1156540726399754240","2019-07-31 19:22:51","2020-02-08 20:27:33","djplkemenhub151","0","#KawanLaut, kecelakaan kerja terjadi saat Kapal KMP Sembilang GT 560 tengah melakukan perbaikan (docking tahunan) di galangan kapal PT. Karimun Marine Shipyard, Tanjung Balai Karimun Rabu (31/7) sekitar pukul 11.30 WIB. https://t.co/nrcWOYviTO"
"1156578113058422784","2019-07-31 21:51:24","2020-02-08 20:27:42","Myahusnaa","0","segala kecelakaan yang berlaku ke atas manusia adalah kerana manusia itu sendiri."
"1156781906400178176","2019-08-01 11:21:13","2020-02-08 20:28:00","AREMA1986Merch","0","Laga AREMA Kemarin Lusa, Selain Ada Kecelakaan Meninggal Ada Juga Kecelakaan Tunggal, Aremania Jember Mengalami Kecelakaan Saat Berangkat, 2 Korban Luka Ruly (Patah Tangan Dan Kaki) Sedang Agung Hermanto Mengalami Gegar Otak, Mari Kita Menyisihkan Rejeki Buat Membantu Nawak Kita."
"1156907468183629824","2019-08-01 19:40:09","2020-02-08 20:28:37","auroraaaa10","0","Kecelakaan yg gue maksud deket kantor tadi. Pas pulang ketemu kecelakaan lg yg korbannya meninggal jg😭 lemes se lemes2nya badan gue https://t.co/6GaANWXesq"
"1156923037796560901","2019-08-01 20:42:01","2020-02-08 20:28:46","tfq07","0","Berdalih simpati, empati, dan menyebarluaskan informasi, masih banyak masyarakat salah kaprah dalam membagi foto/video korban kecelakaan dalam berbagai media sosial. Tanpa blur/sensor, abai terhadap perasaan... https://t.co/2WE2UUBiX7"
"1157093393794650112","2019-08-02 07:58:57","2020-02-08 20:29:06","tol_mms","0","Melihat Kecelakaan, Kendaraan Mogok. Hub Info Tol &amp; Bantuan tol_mms. #Indonesia_Ayo_Aman_Berlalu_Lintas https://t.co/ek9vzcGn7I"
"1157167512208850945","2019-08-02 12:53:28","2020-02-08 20:29:28","temponewsroom","1","Begini cerita saksi mata soal Aisyah, bayi 11 bulan bisa selamat dalam kecelakaan truk tanah terguling di Karawaci
https://t.co/8ALzloItcZ"
"1157225848237203456","2019-08-02 16:45:17","2020-02-08 20:29:45","MetroTVToday","1","Polres Metro Tangerang Kota memastikan truk bermuatan tanah yang mengalami kecelakaan di Jalan Imam Bonjol, Cibodas, Karawaci, Kota Tangerang, Banten melanggar jam operasional di kawasan tersebut. Sopir truk telah diamankan.
#MetroHariIni @Metro_TV https://t.co/33hipGakQ7 https://t.co/oQ3FYn0qkr"
"1157500610335240192","2019-08-03 10:57:05","2020-02-08 20:30:19","kingofarema","1","Sopir Ngantuk, Rombongan Suporter @Aremania_Jmbr @aremania_jember  Kecelakaan (31 Juli 2019) https://t.co/IbERLvEP48"
"1157585763288014849","2019-08-03 16:35:27","2020-02-08 20:30:30","polsekkotagede","1","Anggota polsek Kotagede membantu penanganan kecelakaan lalu lintas di jalan Gefomg kuning wilayah Banguntapan, 
Dan turut membantu korban ke rumah sakit Harjo lukito karena mengalami Lika. https://t.co/gOMKqlAD0n"
"1157617535233273859","2019-08-03 18:41:42","2020-02-08 20:30:31","Joglosemarnews","1","Kronologi Kecelakaan Maut Pikap Ringsek Nyemplung Jurang di Sidoharjo Sragen. Ternyata di Depan Pikap Ada Truk Misterius, Sopir Ditemukan Patah Tulang https://t.co/tCGWHBgQj0 https://t.co/7Eg6WgISDT"
"1158239814174429184","2019-08-05 11:54:25","2020-02-08 20:31:40","MarisaAyu","0","Genset, pemanas air dari listrik (water heater), colokan listrik &amp; ceklekan lampu adalah ~ sumber kecelakaan fatal yang bisa merenggut nyawa di dalam rumah kita sendiri.. mohon berhati-hati &amp; selalu pastikan semua aman sebelum dinyalakan."
"1158338937468801024","2019-08-05 18:28:18","2020-02-08 20:31:49","apasikmlah","0","Kalo liat cewe mukanya glowing shining shimering splendid rasanya pengen udah sono kecelakaan aja biar mukanya hancur lebur sama seperti aku"
"1158382911915081729","2019-08-05 21:23:02","2020-02-08 20:31:56","AgusWiadnyana_","0","tapi mungkin ini yg dinamakan kombinasi kecelakaan dan keajaiban kali ye, semnjak brani mencoba yg saya ngga suka, semakin ada banyak peluang yg saya dapat."
"1158426761832435719","2019-08-06 00:17:17","2020-02-08 20:32:06","Al_Fikri2208","0","Kecelakaan besarlah bagi tiap2 orang yang banyak berdusta lagi banyak berdosa(Q.S Al-Jasiyah : 7)"
"1158667652333617152","2019-08-06 16:14:29","2020-02-08 20:32:24","renantapria","0","Kadang lucu yg kalo melek branding. Rela (gak rela sih, lebih dipaksa keadaan) ngumpulin duid buat beli uniqlo, tapi akhirnya robek karena kecelakaan. Untung second, 😂
Udh gamau beli lg, besok2 beli dickies aja. Tolol! 
Besok2 nyari duit sendiri buat belinya, ini kali y yg keren"
"1158952153152675840","2019-08-07 11:05:00","2020-02-08 20:33:01","Lintas_MNCTV","1","Seorang pelajar ditemukan tewas dengan luka parah di kepala ditempat pembuangan sampah dikawasan Deli Serdang, Sumatera Utara. #Kecelakaan #TabrakLari #DeliSerdang #LintasiNewsPagi #MNCTVNews https://t.co/NgDGnPEHF8"
"1159009056289243136","2019-08-07 14:51:07","2020-02-08 20:33:14","LayarDrama_RCTI","0","Apa yang terjadi dengan Rindu dan Jihan? Apakah mereka berhasil diselamatkan dari kecelakaan itu?

Saksikan #RinduTanpaCintaRCTI pukul 18.15 WIB
#DramaSeriesTerbaik #LayarDramaRCTI https://t.co/AmWTbGueLx"
"1159391230289035265","2019-08-08 16:09:44","2020-02-08 20:33:54","Geonerations","0","Saking kerepe kecelakaan, nganti akeh sing dadi sukarelawan ngandhani wong-wong sing liwat. Ben ati-ati #GEOnerations #MASGEO https://t.co/zg6hSMzWam"
"1159478117229985793","2019-08-08 21:54:59","2020-02-08 20:34:12","IrwanAwang","0","Acapkali kesadaran baru muncul melihat :
- jenguk org di RS
- kecelakaan
- kematian

Menunda acapkali PENYESALAN

Mari berpokir BIJAK untuk mulai SEKARANG

Call / WA 082339918888 atau 
klik https://t.co/tO4Iym9zRH
Untuk… https://t.co/0e4YvQPPlr"
"1159562622783479808","2019-08-09 03:30:47","2020-02-08 20:34:26","MuhammadMusa_","0","Kecelakaan yang besarlah pada hari itu bagi orang-orang yang mendustakan,(yaitu) orang-orang yang mendustakan hari pembalasan. (QS.83:10-11)"
"1159772805816209409","2019-08-09 17:25:59","2020-02-08 20:34:43","tiikaaaaaaa","0","ya kan lucu kecelakaan pas lago ngabdi wkwk
bukannya apa, tapi beneran badan w sakit2 abs jatoh"
"1160698926594289664","2019-08-12 06:46:03","2020-02-08 20:36:25","Gempur_Prasetyo","0","Pacaran itu seperti tabung gas, orang tahu kalo itu bahaya, tapi tetep aja laku, giliran ‘kecelakaan’, nyalahin rame-rame."
"1160842657720967169","2019-08-12 16:17:11","2020-02-08 20:36:41","klinikhukum","0","2. Pertanggungjawaban Pidana dalam Kecelakaan Lalu Lintas - https://t.co/yvQMTh9LJF #Top5FacebookShares #KlinikHukum #Pertanggungjawaban #Pidana #Kecelakaan #Lalu #Lintas #HukumPidana"
"1161122965938831361","2019-08-13 10:51:02","2020-02-08 20:37:07","SyamirahSyam","0","Flashback satu stgh 1 tahun yg lalu saat sayyid Muhammad kecelakaan motor di Tarim kaki &amp; tulang paha patah serius,difoto ini beliau sedang dijenguk oleh guru mulia,keliatan muh kesakitan saat lehernya dipegang Habib Umar, https://t.co/LCveNax9rU"
"1161163308868624384","2019-08-13 13:31:20","2020-02-08 20:37:16","LalinNews","1","Lawang arah Surabaya macet, imbas Kecelakaan truk bermuatan, di depan pom bensin Sentul (Tugu perbatasan Lawang-Purwodadi).
Ekor kemacetan sudah sampai pasar Lawang.
Tetap sabar dan utamakan keselamatan.
| Pic @mvrtadlo https://t.co/rDyjw67xMi"
"1161270906259300352","2019-08-13 20:38:54","2020-02-08 20:37:24","anaonong","1","Innalillahi... Ternyata ini td macet ituu... Dikira ada kecelakaan di bangunan bertingkat pinggir Honda..  Semoga tdk ada korban jiwa..  Aamiin.. https://t.co/qKrYdylMIY"
"1161297868998582272","2019-08-13 22:26:02","2020-02-08 20:37:37","maretanisaaaaa","0","kepengen punya temen cowo yg mau ngedengerin keluh kesahku, dulu pernah punya tapi dia udah meninggal gegara kecelakaan :"") dulu dia yg selalu mengerti kalo aku lg sedih tbtb ke rumah bawa es krim:) buat cari kenyamanan trhdp temen deket cowo akutu termasuk yg susah:"")"
"1161402387694665728","2019-08-14 05:21:21","2020-02-08 20:37:36","PTJASAMARGA","1","05.20 WIB #Tol_Jagorawi Cawang - TMII - Cibubur - Bogor - Ciawi LANCAR. ; Cimanggis KM 17 - KM 16 arah Cawang PADAT, ada kecelakaan di lajur tengah."
"1161407279301742594","2019-08-14 05:40:47","2020-02-08 20:37:38","sina_3a","1","Terjadi kecelakaan di jagorawi arah jakarta di km 16. Macet sudah sepanjang 1 km.. @SonoraFM92"
